City,Scientific_Name,Count,Average_Height
Franklin,Cercis canadensis,4,30.23768619012663
Franklin,Picea pungens,4,89.09369418728772
Franklin,Pseudotsuga menziesii,3,82.16241551724139
Franklin,Quercus alba,3,138.59585266257668
Franklin,Salix,3,87.40494256410257
Franklin,Carya ovata,2,61.24234666666666
Franklin,Gymnocladus dioicus,2,66.51068155688623
Franklin,Quercus bicolor,2,48.37851226030369
Franklin,Ulmus americana,2,104.33434495741055
Fresno,Cedrus deodara,749,118.55503645
Fresno,Pistacia chinensis,713,77.0606435300203
Fresno,Quercus lobata,588,90.34370342225114
Fresno,Ulmus parvifolia,444,100.71913892952247
Fresno,Quercus coccinea,397,92.75161378184714
Fresno,Ginkgo biloba,331,86.8807890104293
Fresno,Platanus acerifolia,294,121.25616191125727
Fresno,Pinus pinea,238,100.7507365882353
Fresno,Quercus virginiana,232,92.68563836987072
Fresno,Pinus halepensis,209,96.90571807465619
Fresno,Cupressus sempervirens,198,87.50810610423186
Fresno,Lagerstroemia indica,184,48.59718005071123
Fresno,Cinnamomum camphora,153,98.2732721510272
Fresno,Celtis occidentalis,152,93.91220807164848
Fresno,Quercus suber,137,83.41338849600001
Fresno,Zelkova serrata,126,103.08249501591301
Fresno,Sequoia sempervirens,124,165.74390674681754
Fresno,Pinus,99,89.32256015463916
Fresno,Quercus ilex,97,97.83217430429129
Fresno,Quercus agrifolia,93,75.42471916320885
Fresno,Quercus shumardii,84,85.01720496216217
Fresno,Platanus racemosa,60,99.04560657308011
Fresno,Pyrus calleryana,55,81.55110919995882
Fresno,Platanus occidentalis,54,120.88802717928287
Fresno,Populus fremontii,44,75.58991650485437
Fresno,Laurus nobilis,43,42.947850623145406
Fresno,Cercis canadensis,39,30.23768619012663
Fresno,Elaeocarpus decipiens,37,56.59449
Fresno,Acer palmatum,35,37.50619970419847
Fresno,Podocarpus gracilior,19,83.50790475935828
Garden Grove,Lagerstroemia indica,2358,48.59718005071123
Garden Grove,Lophostemon confertus,1643,65.99849630550622
Garden Grove,Cupaniopsis anacardioides,1438,67.81242258738973
Garden Grove,Pinus canariensis,1049,142.92957620698317
Garden Grove,Syagrus romanzoffianum,897,56.399160194361386
Garden Grove,Pyrus kawakamii,710,70.93846001352264
Garden Grove,Magnolia grandiflora,696,79.13005791950114
Garden Grove,Jacaranda acutifolia,668,132.41234491017966
Garden Grove,Washingtonia robusta,596,145.3031623317887
Garden Grove,Platanus acerifolia,593,121.25616191125727
Garden Grove,Ulmus parvifolia,592,100.71913892952247
Garden Grove,Archontophoenix cunninghamiana,565,21.028319136183338
Garden Grove,Pyrus calleryana,467,81.55110919995882
Garden Grove,Liquidambar styraciflua,365,120.44939762131253
Garden Grove,Eriobotrya deflexa,305,64.96960304687501
Garden Grove,Schinus terebinthifolius,273,55.179765369127516
Garden Grove,Koelreuteria bipinnata,219,89.43577356242841
Garden Grove,Ligustrum lucidum,183,65.73052146980065
Garden Grove,Callistemon pallidus,170,96.68828470588235
Garden Grove,Washingtonia filifera,139,133.46181980392157
Garden Grove,Corymbia citriodora,133,90.03978659025788
Garden Grove,Quercus ilex,122,97.83217430429129
Garden Grove,Ficus benjamina,111,63.39810244604317
Garden Grove,Platanus racemosa,105,99.04560657308011
Garden Grove,Cinnamomum camphora,98,98.2732721510272
Garden Grove,Ficus microcarpa,95,92.17729613588111
Garden Grove,Bauhinia purpurea,94,90.15525847619047
Garden Grove,Eucalyptus globulus,93,133.4151009424084
Garden Grove,Platycladus orientalis,93,72.67695016574586
Garden Grove,Podocarpus gracilior,89,83.50790475935828
Glendale,Fraxinus pennsylvanica,442,139.64784669106754
Glendale,Acer saccharum,186,90.81247044697278
Glendale,Acer platanoides,175,98.23935274227834
Glendale,Quercus rubra,116,99.07705838902149
Glendale,Acer saccharinum,111,153.6027497964528
Glendale,Celtis occidentalis,83,93.91220807164848
Glendale,Juglans nigra,77,127.84568586973789
Glendale,Fraxinus americana,57,106.68008824028584
Glendale,Gleditsia triacanthos,49,89.97670348972149
Glendale,Pinus resinosa,45,56.34486086956522
Glendale,Crataegus,29,36.82175459119497
Glendale,Tilia americana,28,94.31070065868263
Glendale,Pyrus calleryana,26,81.55110919995882
Glendale,Betula papyrifera,22,69.553808
Glendale,Pinus,21,89.32256015463916
Glendale,Tilia cordata,19,105.46659666271789
Glendale,Larix decidua,16,70.948165
Glendale,Fraxinus nigra,15,86.77558631016042
Glendale,Thuja occidentalis,14,41.376401457905544
Glendale,Catalpa,13,51.00214909090909
Glendale,Picea abies,12,116.9424956103896
Glendale,Picea glauca,12,69.59464248927038
Glendale,Quercus macrocarpa,12,74.74179088989442
Glendale,Quercus bicolor,10,48.37851226030369
Glendale,Tilia,10,82.595147
Glendale,Picea pungens,7,89.09369418728772
Glendale,Abies balsamea,6,67.63577846153846
Glendale,Pyrus,6,60.86131674418604
Glendale,Pinus sylvestris,5,65.3015240840841
Grand Rapids,Acer platanoides,20433,98.23935274227834
Grand Rapids,Gleditsia triacanthos,5805,89.97670348972149
Grand Rapids,Acer rubrum,4523,85.72765953131248
Grand Rapids,Acer saccharum,3954,90.81247044697278
Grand Rapids,Tilia cordata,3033,105.46659666271789
Grand Rapids,Platanus occidentalis,2977,120.88802717928287
Grand Rapids,Acer saccharinum,2554,153.6027497964528
Grand Rapids,Fraxinus pennsylvanica,2057,139.64784669106754
Grand Rapids,Pyrus calleryana,1662,81.55110919995882
Grand Rapids,Quercus alba,1419,138.59585266257668
Grand Rapids,Acer campestre,1194,54.06690408163265
Grand Rapids,Ulmus,952,61.2525206472492
Grand Rapids,Quercus velutina,839,89.31273556818182
Grand Rapids,Picea abies,819,116.9424956103896
Grand Rapids,Picea pungens,811,89.09369418728772
Grand Rapids,Quercus palustris,736,104.89046508060802
Grand Rapids,Malus,694,42.75760021677419
Grand Rapids,Celtis occidentalis,645,93.91220807164848
Grand Rapids,Quercus rubra,632,99.07705838902149
Grand Rapids,Syringa reticulata,602,37.17149111688312
Grand Rapids,Pinus strobus,592,103.25698737543861
Grand Rapids,Tilia americana,584,94.31070065868263
Grand Rapids,Ginkgo biloba,570,86.8807890104293
Grand Rapids,Zelkova serrata,544,103.08249501591301
Grand Rapids,Ulmus pumila,530,124.75340491503268
Grand Rapids,Liquidambar styraciflua,517,120.44939762131253
Grand Rapids,Quercus bicolor,492,48.37851226030369
Grand Rapids,Quercus robur,386,73.97633969040248
Grand Rapids,Acer freemanii,365,83.60482329919137
Grand Rapids,Juglans nigra,364,127.84568586973789
Granger,Fraxinus pennsylvanica,46,139.64784669106754
Granger,Acer saccharinum,21,153.6027497964528
Granger,Malus,15,42.75760021677419
Granger,Acer platanoides,12,98.23935274227834
Granger,Quercus rubra,11,99.07705838902149
Granger,Quercus bicolor,9,48.37851226030369
Granger,Celtis occidentalis,7,93.91220807164848
Granger,Pyrus,7,60.86131674418604
Granger,Acer rubrum,6,85.72765953131248
Granger,Betula,6,0.0
Granger,Fraxinus americana,6,106.68008824028584
Granger,Pinus sylvestris,6,65.3015240840841
Granger,Quercus alba,6,138.59585266257668
Granger,Quercus macrocarpa,6,74.74179088989442
Granger,Acer saccharum,5,90.81247044697278
Granger,Juniperus virginiana,5,75.64135268791341
Granger,Picea,5,67.36104405063291
Granger,Pinus strobus,5,103.25698737543861
Granger,Picea pungens,4,89.09369418728772
Granger,Platanus occidentalis,4,120.88802717928287
Granger,Juglans nigra,3,127.84568586973789
Granger,Acer,2,73.47853204368175
Granger,Acer ginnala,2,51.116863776223774
Granger,Morus,2,54.682920986460346
Granger,Prunus cerasifera,2,57.312555344245126
Granger,Tilia cordata,2,105.46659666271789
Granger,Acer nigrum,1,95.18341761904762
Granger,Aesculus glabra,1,39.46533019354839
Granger,Cercis canadensis,1,30.23768619012663
Granger,Fraxinus,1,105.99479719587629
Greendale,Fraxinus pennsylvanica,31,139.64784669106754
Greendale,Celtis occidentalis,27,93.91220807164848
Greendale,Pinus resinosa,17,56.34486086956522
Greendale,Pinus sylvestris,16,65.3015240840841
Greendale,Tilia americana,14,94.31070065868263
Greendale,Acer saccharum,12,90.81247044697278
Greendale,Quercus rubra,12,99.07705838902149
Greendale,Crataegus,10,36.82175459119497
Greendale,Quercus macrocarpa,10,74.74179088989442
Greendale,Fraxinus,8,105.99479719587629
Greendale,Fraxinus americana,8,106.68008824028584
Greendale,Gleditsia triacanthos,8,89.97670348972149
Greendale,Robinia pseudoacacia,7,109.9124629907919
Greendale,Juglans nigra,6,127.84568586973789
Greendale,Tilia cordata,6,105.46659666271789
Greendale,Picea abies,5,116.9424956103896
Greendale,Acer platanoides,4,98.23935274227834
Greendale,Gymnocladus dioicus,4,66.51068155688623
Greendale,Quercus bicolor,4,48.37851226030369
Greendale,Larix laricina,3,30.545751724137933
Greendale,Picea glauca,3,69.59464248927038
Greendale,Pinus ponderosa,3,81.24358356521739
Greendale,Prunus serotina,3,95.02229365591397
Greendale,Pyrus calleryana,3,81.55110919995882
Greendale,Quercus robur,3,73.97633969040248
Greendale,Acer negundo,2,96.10755998738966
Greendale,Acer saccharinum,2,153.6027497964528
Greendale,Aesculus hippocastanum,2,73.09298185826772
Greendale,Malus,2,42.75760021677419
Greenfield,Acer saccharum,61,90.81247044697278
Greenfield,Fraxinus pennsylvanica,26,139.64784669106754
Greenfield,Quercus rubra,26,99.07705838902149
Greenfield,Acer platanoides,25,98.23935274227834
Greenfield,Quercus alba,25,138.59585266257668
Greenfield,Gleditsia triacanthos,22,89.97670348972149
Greenfield,Celtis occidentalis,18,93.91220807164848
Greenfield,Crataegus,18,36.82175459119497
Greenfield,Tilia americana,17,94.31070065868263
Greenfield,Juniperus virginiana,16,75.64135268791341
Greenfield,Picea,13,67.36104405063291
Greenfield,Fraxinus americana,11,106.68008824028584
Greenfield,Pinus resinosa,9,56.34486086956522
Greenfield,Thuja occidentalis,8,41.376401457905544
Greenfield,Tilia cordata,8,105.46659666271789
Greenfield,Juglans nigra,7,127.84568586973789
Greenfield,Acer freemanii,6,83.60482329919137
Greenfield,Picea abies,6,116.9424956103896
Greenfield,Quercus bicolor,6,48.37851226030369
Greenfield,Fraxinus,4,105.99479719587629
Greenfield,Pinus ponderosa,3,81.24358356521739
Greenfield,Acer ginnala,2,51.116863776223774
Greenfield,Fagus grandifolia,2,129.16097353293415
Greenfield,Picea pungens,2,89.09369418728772
Greenfield,Quercus macrocarpa,2,74.74179088989442
Greenfield,Ulmus,2,61.2525206472492
Greenfield,Ulmus americana,2,104.33434495741055
Greenfield,Acer,1,73.47853204368175
Greenfield,Acer rubrum,1,85.72765953131248
Greensboro,Lagerstroemia,713,9.365351278195488
Greensboro,Quercus phellos,523,76.56457618950436
Greensboro,Carya illinoinensis,437,105.62329837797618
Greensboro,Ulmus,405,61.2525206472492
Greensboro,Celtis occidentalis,295,93.91220807164848
Greensboro,Cornus florida,248,35.627410646417445
Greensboro,Acer saccharum,238,90.81247044697278
Greensboro,Morus,222,54.682920986460346
Greensboro,Acer rubrum,221,85.72765953131248
Greensboro,Juglans nigra,220,127.84568586973789
Greensboro,Cupressus leylandii,197,27.27931604651163
Greensboro,Magnolia grandiflora,166,79.13005791950114
Greensboro,Acer saccharinum,128,153.6027497964528
Greensboro,Prunus serotina,122,95.02229365591397
Greensboro,Prunus,118,46.73299286698463
Greensboro,Quercus falcata,114,70.01133867219916
Greensboro,Liquidambar styraciflua,109,120.44939762131253
Greensboro,Ilex,105,34.43814714285714
Greensboro,Pyrus calleryana,87,81.55110919995882
Greensboro,Ailanthus altissima,68,93.11652049143709
Greensboro,Quercus stellata,65,115.92358998628258
Greensboro,Juniperus virginiana,61,75.64135268791341
Greensboro,Cercis canadensis,58,30.23768619012663
Greensboro,Pinus taeda,50,85.17034311688312
Greensboro,Fraxinus americana,45,106.68008824028584
Greensboro,Quercus alba,45,138.59585266257668
Greensboro,Catalpa bignonioides,43,64.34471726190476
Greensboro,Betula nigra,40,70.27321910967743
Greensboro,Pinus strobus,39,103.25698737543861
Greensboro,Acer palmatum,35,37.50619970419847
Guthrie Center,Acer saccharum,68,90.81247044697278
Guthrie Center,Fraxinus pennsylvanica,38,139.64784669106754
Guthrie Center,Acer saccharinum,27,153.6027497964528
Guthrie Center,Acer platanoides,20,98.23935274227834
Guthrie Center,Celtis occidentalis,17,93.91220807164848
Guthrie Center,Quercus palustris,11,104.89046508060802
Guthrie Center,Juglans nigra,8,127.84568586973789
Guthrie Center,Tilia cordata,7,105.46659666271789
Guthrie Center,Malus,6,42.75760021677419
Guthrie Center,Quercus rubra,4,99.07705838902149
Guthrie Center,Acer rubrum,3,85.72765953131248
Guthrie Center,Juniperus virginiana,3,75.64135268791341
Guthrie Center,Gleditsia triacanthos,2,89.97670348972149
Guthrie Center,Picea,2,67.36104405063291
Guthrie Center,Pyrus,2,60.86131674418604
Guthrie Center,Tilia americana,2,94.31070065868263
Guthrie Center,Ulmus pumila,2,124.75340491503268
Guthrie Center,Carya,1,22.69931
Guthrie Center,Catalpa,1,51.00214909090909
Guthrie Center,Cercis canadensis,1,30.23768619012663
Guthrie Center,Fraxinus americana,1,106.68008824028584
Guthrie Center,Picea abies,1,116.9424956103896
Guthrie Center,Pinus nigra,1,71.90050906921242
Hales Corners,Acer saccharum,43,90.81247044697278
Hales Corners,Fraxinus pennsylvanica,43,139.64784669106754
Hales Corners,Gleditsia triacanthos,35,89.97670348972149
Hales Corners,Juglans nigra,29,127.84568586973789
Hales Corners,Acer platanoides,24,98.23935274227834
Hales Corners,Celtis occidentalis,21,93.91220807164848
Hales Corners,Quercus rubra,17,99.07705838902149
Hales Corners,Crataegus,16,36.82175459119497
Hales Corners,Fraxinus americana,16,106.68008824028584
Hales Corners,Quercus macrocarpa,9,74.74179088989442
Hales Corners,Tilia,9,82.595147
Hales Corners,Tilia americana,9,94.31070065868263
Hales Corners,Abies,8,144.97079458064516
Hales Corners,Picea abies,8,116.9424956103896
Hales Corners,Carya ovata,7,61.24234666666666
Hales Corners,Tilia cordata,7,105.46659666271789
Hales Corners,Acer freemanii,6,83.60482329919137
Hales Corners,Quercus alba,6,138.59585266257668
Hales Corners,Ulmus,6,61.2525206472492
Hales Corners,Acer rubrum,5,85.72765953131248
Hales Corners,Picea,5,67.36104405063291
Hales Corners,Pinus resinosa,5,56.34486086956522
Hales Corners,Acer saccharinum,4,153.6027497964528
Hales Corners,Gymnocladus dioicus,4,66.51068155688623
Hales Corners,Syringa reticulata,4,37.17149111688312
Hales Corners,Ulmus americana,4,104.33434495741055
Hales Corners,Cercidiphyllum japonicum,3,42.0039938028169
Hales Corners,Fagus grandifolia,3,129.16097353293415
Hales Corners,Juniperus virginiana,3,75.64135268791341
Hapeville,Acer buergerianum,51,48.806072282608696
Hapeville,Ulmus americana,31,104.33434495741055
Hapeville,Lagerstroemia indica,30,48.59718005071123
Hapeville,Taxodium distichum,17,76.7826426364234
Hapeville,Quercus shumardii,16,85.01720496216217
Hapeville,Cercis canadensis,14,30.23768619012663
Hapeville,Quercus alba,13,138.59585266257668
Hapeville,Magnolia,9,28.549508045977014
Hapeville,Magnolia grandiflora,9,79.13005791950114
Hapeville,Nyssa sylvatica,9,48.532560516165624
Hapeville,Acer rubrum,6,85.72765953131248
Hapeville,Carpinus caroliniana,5,41.294181654135336
Hapeville,Quercus falcata,5,70.01133867219916
Hapeville,Styrax japonicus,4,38.51081238095238
Hapeville,Koelreuteria paniculata,3,75.18288846518986
Hapeville,Zelkova serrata,3,103.08249501591301
Hapeville,Fraxinus americana,2,106.68008824028584
Hapeville,Amelanchier grandiflora,1,36.51717565217391
Hapeville,Tilia americana,1,94.31070065868263
Hartford,Acer saccharinum,4,153.6027497964528
Hartford,Celtis occidentalis,4,93.91220807164848
Hartford,Acer platanoides,2,98.23935274227834
Hartford,Juglans nigra,2,127.84568586973789
Hartford,Morus,2,54.682920986460346
Hartford,Picea pungens,2,89.09369418728772
Hartford,Quercus macrocarpa,2,74.74179088989442
Hartford,Ulmus pumila,2,124.75340491503268
Hartford,Acer ginnala,1,51.116863776223774
Hartford,Acer rubrum,1,85.72765953131248
Hartford,Catalpa,1,51.00214909090909
Hartford,Fraxinus,1,105.99479719587629
Hartford,Pinus sylvestris,1,65.3015240840841
Hartford,Quercus rubra,1,99.07705838902149
Hartford,Robinia pseudoacacia,1,109.9124629907919
Heeia,Lagerstroemia indica,1,48.59718005071123
Honolulu,Albizia saman,718,113.36531179153094
Honolulu,Cocos nucifera,635,115.80764046640755
Honolulu,Cassia nealiae,576,87.22121912299465
Honolulu,Tabebuia heterophylla,421,84.29073299802761
Honolulu,Acacia confusa,332,88.74362686792452
Honolulu,Adonidia merrillii,243,33.62376941639344
Honolulu,Pritchardia pacifica,186,54.833359849056606
Honolulu,Ficus microcarpa,179,92.17729613588111
Honolulu,Cassine orientalis,163,66.75415786666666
Honolulu,Tabebuia berteroi,161,63.37731877133106
Honolulu,Thespesia populnea,159,67.35868927835051
Honolulu,Delonix regia,155,65.05835914893618
Honolulu,Cassia fistula,151,88.53483441666667
Honolulu,Swietenia mahagoni,144,119.68324547945207
Honolulu,Plumeria,138,51.22644894308943
Honolulu,Pterocarpus dalbergioides,131,108.5457572881356
Honolulu,Cascabela thevetia,95,50.216513469387756
Honolulu,Spathodea campanulata,94,101.65750686390533
Honolulu,Aleurites moluccanus,89,66.19821468354431
Honolulu,Casuarina equisetifolia,88,190.44316157760815
Honolulu,Cordia subcordata,87,58.96923413612565
Honolulu,Cordia sebestena,82,51.988215589353615
Honolulu,Chrysophyllum oliviforme,80,101.81645288461537
Honolulu,Clusia rosea,74,63.988531259259254
Honolulu,Catalpa longissima,68,119.3959745945946
Honolulu,Heritiera littoralis,67,68.73759902439025
Honolulu,Prosopis pallida,66,136.61053222222222
Honolulu,Melaleuca quinquenervia,65,86.86839493433396
Honolulu,Roseodendron donnell-smithii,62,97.81590114285714
Honolulu,Citharexylum spinosum,57,72.36074888888889
Houston,Lagerstroemia indica,44320,48.59718005071123
Houston,Quercus virginiana,44059,92.68563836987072
Houston,Celtis occidentalis,13013,93.91220807164848
Houston,Quercus nigra,10804,122.1211824225352
Houston,Triadica sebifera,9561,89.43660730116174
Houston,Pinus taeda,8893,85.17034311688312
Houston,Carya illinoinensis,6129,105.62329837797618
Houston,Washingtonia robusta,5466,145.3031623317887
Houston,Fraxinus velutina,4829,124.32274947452228
Houston,Magnolia grandiflora,4297,79.13005791950114
Houston,Ulmus americana,3584,104.33434495741055
Houston,Taxodium distichum,3246,76.7826426364234
Houston,Platanus occidentalis,2811,120.88802717928287
Houston,Pyrus calleryana,2622,81.55110919995882
Houston,Ulmus parvifolia,2542,100.71913892952247
Houston,Quercus shumardii,2454,85.01720496216217
Houston,Quercus phellos,1945,76.56457618950436
Houston,Cercis,1881,22.44785263157895
Houston,Ulmus crassifolia,1680,80.86856443468716
Houston,Ligustrum japonicum,1677,37.70177146666667
Houston,Quercus macrocarpa,1634,74.74179088989442
Houston,Quercus rubra,1460,99.07705838902149
Houston,Liquidambar styraciflua,1352,120.44939762131253
Houston,Juniperus virginiana,1245,75.64135268791341
Houston,Melia azedarach,1159,71.10281539682539
Houston,Fraxinus pennsylvanica,1154,139.64784669106754
Houston,Prunus laurocerasus,1144,39.37008
Houston,Morus rubra,1095,83.18822192307692
Houston,Quercus stellata,1085,115.92358998628258
Houston,Cedrus,1038,107.96946181818181
Huntington Beach,Syagrus romanzoffianum,4681,56.399160194361386
Huntington Beach,Washingtonia robusta,4037,145.3031623317887
Huntington Beach,Lagerstroemia indica,3896,48.59718005071123
Huntington Beach,Eucalyptus camaldulensis,2574,19.057838190441444
Huntington Beach,Archontophoenix cunninghamiana,1665,21.028319136183338
Huntington Beach,Cercis canadensis,1502,30.23768619012663
Huntington Beach,Lophostemon confertus,1453,65.99849630550622
Huntington Beach,Cupaniopsis anacardioides,1431,67.81242258738973
Huntington Beach,Pinus canariensis,1352,142.92957620698317
Huntington Beach,Pyrus calleryana,1233,81.55110919995882
Huntington Beach,Melaleuca citrina,1161,16.113134952627046
Huntington Beach,Schinus terebinthifolius,1121,55.179765369127516
Huntington Beach,Tristaniopsis laurina,1094,35.79357186414512
Huntington Beach,Metrosideros excelsa,936,14.710863225806452
Huntington Beach,Geijera parviflora,893,56.83068048755714
Huntington Beach,Pyrus kawakamii,730,70.93846001352264
Huntington Beach,Pinus eldarica,635,10.894864905660377
Huntington Beach,Chionanthus retusus,589,15.607424571428572
Huntington Beach,Platanus acerifolia,574,121.25616191125727
Huntington Beach,Platanus racemosa,516,99.04560657308011
Huntington Beach,Phoenix roebelenii,436,9.672095042801557
Huntington Beach,Prunus cerasifera,386,57.312555344245126
Huntington Beach,Schinus molle,380,70.39229323607427
Huntington Beach,Magnolia grandiflora,372,79.13005791950114
Huntington Beach,Alnus rhombifolia,353,35.97367225048924
Huntington Beach,Rhus lancea,352,42.199146577540105
Huntington Beach,Phoenix canariensis,328,108.93951104761904
Huntington Beach,Pinus halepensis,318,96.90571807465619
Huntington Beach,Cinnamomum camphora,304,98.2732721510272
Huntington Beach,Eucalyptus globulus,299,133.4151009424084
Indianapolis,Acer saccharum,7042,90.81247044697278
Indianapolis,Celtis occidentalis,5940,93.91220807164848
Indianapolis,Malus,5803,42.75760021677419
Indianapolis,Fraxinus americana,5717,106.68008824028584
Indianapolis,Ulmus pumila,3977,124.75340491503268
Indianapolis,Acer platanoides,3298,98.23935274227834
Indianapolis,Pinus strobus,3148,103.25698737543861
Indianapolis,Acer rubrum,3135,85.72765953131248
Indianapolis,Morus,3107,54.682920986460346
Indianapolis,Fraxinus pennsylvanica,2810,139.64784669106754
Indianapolis,Picea pungens,2654,89.09369418728772
Indianapolis,Picea abies,2406,116.9424956103896
Indianapolis,Prunus serotina,2265,95.02229365591397
Indianapolis,Fraxinus,2241,105.99479719587629
Indianapolis,Cercis canadensis,1972,30.23768619012663
Indianapolis,Quercus rubra,1940,99.07705838902149
Indianapolis,Gleditsia triacanthos,1931,89.97670348972149
Indianapolis,Populus deltoides,1872,188.70350402611535
Indianapolis,Prunus,1730,46.73299286698463
Indianapolis,Quercus palustris,1537,104.89046508060802
Indianapolis,Juglans nigra,1518,127.84568586973789
Indianapolis,Liquidambar styraciflua,1478,120.44939762131253
Indianapolis,Pyrus calleryana,1420,81.55110919995882
Indianapolis,Robinia pseudoacacia,1419,109.9124629907919
Indianapolis,Acer negundo,1406,96.10755998738966
Indianapolis,Platanus occidentalis,1386,120.88802717928287
Indianapolis,Juniperus virginiana,1325,75.64135268791341
Indianapolis,Pinus sylvestris,1239,65.3015240840841
Indianapolis,Ulmus rubra,1233,119.44663103869654
Indianapolis,Catalpa speciosa,1188,93.2096790927835
Irvine,Pinus canariensis,4578,142.92957620698317
Irvine,Eucalyptus globulus,3948,133.4151009424084
Irvine,Eucalyptus maculata,3830,152.55906
Irvine,Pinus brutia,3339,4.457236734693877
Irvine,Pinus halepensis,2973,96.90571807465619
Irvine,Platanus racemosa,2887,99.04560657308011
Irvine,Eucalyptus,2503,150.60261383592018
Irvine,Jacaranda mimosifolia,2063,65.7941244063492
Irvine,Liquidambar styraciflua,1773,120.44939762131253
Irvine,Quercus agrifolia,1570,75.42471916320885
Irvine,Lagerstroemia indica,1390,48.59718005071123
Irvine,Schinus molle,1341,70.39229323607427
Irvine,Cinnamomum camphora,1333,98.2732721510272
Irvine,Cupaniopsis anacardioides,1244,67.81242258738973
Irvine,Platanus acerifolia,1195,121.25616191125727
Irvine,Eucalyptus citriodora,1172,164.95633245901638
Irvine,Eucalyptus cladocalyx,1017,7.0059604166666665
Irvine,Koelreuteria bipinnata,972,89.43577356242841
Irvine,Podocarpus gracilior,938,83.50790475935828
Irvine,Eucalyptus sideroxylon,889,136.9554852340019
Irvine,Callistemon citrinus,838,52.55394729508197
Irvine,Ulmus parvifolia,690,100.71913892952247
Irvine,Prunus armeniaca,671,39.05157166666667
Irvine,Alnus rhombifolia,552,35.97367225048924
Irvine,Washingtonia robusta,542,145.3031623317887
Irvine,Magnolia grandiflora,530,79.13005791950114
Irvine,Metrosideros excelsa,529,14.710863225806452
Irvine,Pinus pinea,521,100.7507365882353
Jersey City,Thuja occidentalis,111,41.376401457905544
Jersey City,Quercus rubra,101,99.07705838902149
Jersey City,Quercus bicolor,92,48.37851226030369
Jersey City,Tilia cordata,78,105.46659666271789
Jersey City,Acer rubrum,63,85.72765953131248
Jersey City,Platanus occidentalis,62,120.88802717928287
Jersey City,Acer saccharum,56,90.81247044697278
Jersey City,Juniperus virginiana,33,75.64135268791341
Jersey City,Juniperus chinensis,22,49.0549318200409
Jersey City,Amelanchier canadensis,17,32.49293461538461
Jersey City,Gleditsia triacanthos,17,89.97670348972149
Jersey City,Cercis canadensis,16,30.23768619012663
Jersey City,Ulmus americana,11,104.33434495741055
Jersey City,Amelanchier laevis,10,35.92682217821782
Jersey City,Liquidambar styraciflua,10,120.44939762131253
Jersey City,Nyssa sylvatica,10,48.532560516165624
Jersey City,Zelkova serrata,10,103.08249501591301
Jersey City,Cornus kousa,8,30.734659044943818
Jersey City,Magnolia virginiana,8,31.09168139534884
Jersey City,Malus,8,42.75760021677419
Jersey City,Betula nigra,7,70.27321910967743
Jersey City,Cornus florida,4,35.627410646417445
Jersey City,Pseudotsuga menziesii,4,82.16241551724139
Jersey City,Prunus sargentii,3,44.93324347826087
Jersey City,Thuja,3,50.02942268065268
Jersey City,Amelanchier arborea,1,44.93450026431718
Jersey City,Cladrastis kentukea,1,46.16467967545639
Jersey City,Gymnocladus dioicus,1,66.51068155688623
Jersey City,Prunus serotina,1,95.02229365591397
Kailua,Adonidia merrillii,983,33.62376941639344
Kailua,Cocos nucifera,981,115.80764046640755
Kailua,Tabebuia heterophylla,373,84.29073299802761
Kailua,Casuarina equisetifolia,345,190.44316157760815
Kailua,Conocarpus erectus,251,48.07848246913581
Kailua,Cassia nealiae,219,87.22121912299465
Kailua,Filicium decipiens,178,87.19009323741007
Kailua,Cordia sebestena,170,51.988215589353615
Kailua,Calophyllum inophyllum,124,91.36174447058823
Kailua,Ilex paraguariensis,119,57.060883921568625
Kailua,Cordia subcordata,93,58.96923413612565
Kailua,Tabebuia berteroi,86,63.37731877133106
Kailua,Albizia saman,79,113.36531179153094
Kailua,Plumeria,73,51.22644894308943
Kailua,Pritchardia pacifica,62,54.833359849056606
Kailua,Clusia rosea,60,63.988531259259254
Kailua,Delonix regia,57,65.05835914893618
Kailua,Cassia fistula,52,88.53483441666667
Kailua,Chrysophyllum oliviforme,51,101.81645288461537
Kailua,Aleurites moluccanus,49,66.19821468354431
Kailua,Pterocarpus dalbergioides,46,108.5457572881356
Kailua,Tournefortia argentea,46,60.328857882352935
Kailua,Eucalyptus,45,150.60261383592018
Kailua,Bauhinia blakeana,41,73.77822842975206
Kailua,Dypsis lutescens,41,35.15458209302326
Kailua,Melaleuca quinquenervia,40,86.86839493433396
Kailua,Lagerstroemia speciosa,38,74.01102126126126
Kailua,Tabebuia aurea,36,58.007622891566264
Kailua,Cassine orientalis,35,66.75415786666666
Kailua,Hibiscus tilliaceus,27,59.321134054054056
Kaneohe,Adonidia merrillii,297,33.62376941639344
Kaneohe,Cassia nealiae,154,87.22121912299465
Kaneohe,Tabebuia heterophylla,145,84.29073299802761
Kaneohe,Lagerstroemia indica,129,48.59718005071123
Kaneohe,Cocos nucifera,104,115.80764046640755
Kaneohe,Filicium decipiens,77,87.19009323741007
Kaneohe,Arecaceae,76,61.07146958333333
Kaneohe,Chrysophyllum oliviforme,71,101.81645288461537
Kaneohe,Conocarpus erectus,64,48.07848246913581
Kaneohe,Melaleuca quinquenervia,60,86.86839493433396
Kaneohe,Albizia saman,47,113.36531179153094
Kaneohe,Tabebuia berteroi,40,63.37731877133106
Kaneohe,Araucaria columnaris,32,151.2779700952381
